Source;Target;Type;Weight
5;348;Directed;1
5;349;Directed;1
5;353;Directed;3
5;362;Directed;1
5;363;Directed;7
5;367;Directed;1
5;371;Directed;1
5;375;Directed;35
5;377;Directed;29
5;379;Directed;1
5;382;Directed;1
5;389;Directed;1
5;396;Directed;36
5;397;Directed;1
5;401;Directed;26
5;404;Directed;1
5;407;Directed;1
5;408;Directed;6
5;410;Directed;7
5;424;Directed;3
5;427;Directed;7
5;428;Directed;1
5;430;Directed;1
5;433;Directed;15
5;435;Directed;1
5;436;Directed;28
5;437;Directed;36
5;439;Directed;20
5;445;Directed;1
5;446;Directed;3
5;450;Directed;1
5;454;Directed;1
5;455;Directed;1
5;460;Directed;25
5;463;Directed;16
5;471;Directed;1
5;472;Directed;6
5;475;Directed;1
5;487;Directed;1
5;501;Directed;1
5;503;Directed;1
5;505;Directed;1
5;507;Directed;1
5;509;Directed;1
5;511;Directed;1
5;522;Directed;1
5;525;Directed;1
5;528;Directed;1
5;529;Directed;1
5;530;Directed;1
5;534;Directed;31
5;541;Directed;1
5;542;Directed;1
5;544;Directed;1
5;548;Directed;23
5;551;Directed;1
5;556;Directed;1
5;557;Directed;14
5;563;Directed;1
5;570;Directed;2
5;574;Directed;7
5;575;Directed;27
5;578;Directed;1
5;585;Directed;6
5;589;Directed;3
5;591;Directed;1
5;596;Directed;2
5;599;Directed;1
5;600;Directed;1
5;601;Directed;1
5;604;Directed;1
5;611;Directed;31
5;631;Directed;1
5;634;Directed;1
5;635;Directed;1
5;637;Directed;3
5;642;Directed;1
5;645;Directed;1
5;646;Directed;1
5;651;Directed;2
5;654;Directed;1
5;664;Directed;1
5;665;Directed;1
5;667;Directed;1
5;668;Directed;1
5;671;Directed;1
5;682;Directed;1
5;686;Directed;1
5;697;Directed;1
5;703;Directed;1
5;705;Directed;1
5;713;Directed;1
5;714;Directed;1
5;719;Directed;1
5;724;Directed;1
5;725;Directed;1
5;726;Directed;1
5;733;Directed;1
5;734;Directed;1
5;742;Directed;1
5;744;Directed;1
5;745;Directed;1
5;753;Directed;1
5;755;Directed;1
5;757;Directed;1
5;762;Directed;1
5;763;Directed;1
5;768;Directed;1
5;781;Directed;1
5;792;Directed;1
5;796;Directed;1
5;798;Directed;1
5;802;Directed;21
5;808;Directed;2
5;813;Directed;8
5;836;Directed;1
5;845;Directed;1
5;849;Directed;1
5;851;Directed;10
5;860;Directed;31
5;861;Directed;4
5;873;Directed;9
5;881;Directed;1
5;882;Directed;4
5;891;Directed;27
5;904;Directed;1
5;908;Directed;1
5;911;Directed;1
5;912;Directed;1
5;916;Directed;1
5;920;Directed;30
5;921;Directed;1
5;922;Directed;1
5;926;Directed;6
5;929;Directed;1
5;931;Directed;1
5;938;Directed;1
5;939;Directed;1
5;942;Directed;1
5;943;Directed;1
5;944;Directed;1
5;950;Directed;1
5;957;Directed;1
5;959;Directed;1
5;961;Directed;1
5;966;Directed;1
5;969;Directed;1
5;973;Directed;1
5;979;Directed;1
5;987;Directed;8
5;988;Directed;1
5;996;Directed;6
5;998;Directed;1
5;1002;Directed;2
5;1003;Directed;15
5;1027;Directed;22
5;1031;Directed;1
5;1041;Directed;1
5;1048;Directed;1
5;1056;Directed;4
5;1057;Directed;1
5;1058;Directed;35
5;1070;Directed;23
5;1072;Directed;1
5;1074;Directed;23
5;1081;Directed;31
5;1083;Directed;18
5;1091;Directed;2
5;1092;Directed;16
5;1094;Directed;1
5;1103;Directed;1
5;1106;Directed;1
5;1107;Directed;2
5;1109;Directed;34
6;7;Directed;19
6;8;Directed;43
6;9;Directed;34
6;10;Directed;3
6;11;Directed;48
6;12;Directed;28
6;13;Directed;36
6;14;Directed;119
6;15;Directed;16
6;16;Directed;51
6;17;Directed;20
6;18;Directed;4
6;19;Directed;32
6;20;Directed;12
6;21;Directed;125
6;22;Directed;6
6;23;Directed;11
6;25;Directed;34
6;26;Directed;46
6;28;Directed;8
6;29;Directed;15
6;30;Directed;23
6;31;Directed;9
6;32;Directed;8
6;33;Directed;46
6;34;Directed;24
6;35;Directed;18
6;36;Directed;17
6;37;Directed;27
6;38;Directed;31
6;39;Directed;44
6;40;Directed;21
6;41;Directed;1
6;42;Directed;3
6;43;Directed;25
6;44;Directed;19
6;45;Directed;14
6;46;Directed;32
6;47;Directed;8
6;48;Directed;10
6;49;Directed;11
6;50;Directed;27
6;51;Directed;40
6;52;Directed;32
6;53;Directed;1
6;54;Directed;44
6;55;Directed;27
6;56;Directed;23
6;57;Directed;1
6;58;Directed;34
6;59;Directed;20
6;60;Directed;25
6;61;Directed;10
6;62;Directed;4
6;70;Directed;26
6;85;Directed;13
6;88;Directed;17
6;90;Directed;1
6;95;Directed;25
6;98;Directed;1
6;102;Directed;1
6;105;Directed;1
6;106;Directed;1
6;108;Directed;8
6;114;Directed;1
6;119;Directed;1
6;120;Directed;31
6;121;Directed;9
6;126;Directed;1
6;147;Directed;1
6;150;Directed;3
6;151;Directed;15
6;153;Directed;18
6;157;Directed;6
6;159;Directed;2
6;166;Directed;1
6;203;Directed;1
6;222;Directed;1
6;230;Directed;1
6;262;Directed;1
6;277;Directed;1
6;278;Directed;1
6;284;Directed;1
6;286;Directed;1
6;287;Directed;1
6;294;Directed;3
6;297;Directed;1
6;306;Directed;19
6;323;Directed;1
6;326;Directed;1
6;333;Directed;1
6;336;Directed;1
6;337;Directed;19
6;338;Directed;21
6;344;Directed;2
6;345;Directed;3
6;347;Directed;1
6;348;Directed;1
6;349;Directed;1
6;353;Directed;4
6;362;Directed;1
6;363;Directed;4
6;374;Directed;1
6;375;Directed;18
6;377;Directed;4
6;379;Directed;1
6;389;Directed;1
6;396;Directed;5
6;401;Directed;8
6;405;Directed;1
6;408;Directed;3
6;410;Directed;3
6;427;Directed;7
6;433;Directed;12
6;436;Directed;27
6;437;Directed;28
6;439;Directed;6
6;446;Directed;2
6;454;Directed;1
6;458;Directed;1
6;460;Directed;11
6;463;Directed;13
6;465;Directed;1
6;472;Directed;4
6;476;Directed;1
6;507;Directed;1
6;509;Directed;1
6;511;Directed;1
6;522;Directed;1
6;524;Directed;1
6;526;Directed;1
6;529;Directed;1
6;534;Directed;7
6;540;Directed;2
6;541;Directed;1
6;542;Directed;1
6;548;Directed;39
6;550;Directed;1
6;553;Directed;1
6;556;Directed;1
6;558;Directed;1
6;571;Directed;1
6;574;Directed;1
6;575;Directed;55
6;585;Directed;11
6;596;Directed;1
6;601;Directed;1
6;611;Directed;2
6;615;Directed;1
6;622;Directed;1
6;635;Directed;1
6;637;Directed;1
6;641;Directed;1
6;642;Directed;1
6;645;Directed;1
6;654;Directed;2
6;674;Directed;1
6;676;Directed;1
6;687;Directed;1
6;697;Directed;1
6;698;Directed;1
6;699;Directed;1
6;711;Directed;1
6;728;Directed;1
6;730;Directed;1
6;742;Directed;1
6;755;Directed;1
6;757;Directed;1
6;759;Directed;1
6;763;Directed;1
6;771;Directed;1
6;794;Directed;1
6;798;Directed;1
6;802;Directed;34
6;808;Directed;1
6;809;Directed;1
6;810;Directed;1
6;812;Directed;1
6;813;Directed;7
6;818;Directed;1
6;822;Directed;1
6;851;Directed;2
6;856;Directed;1
6;860;Directed;3
6;864;Directed;1
6;873;Directed;5
6;881;Directed;1
6;882;Directed;10
6;887;Directed;1
6;889;Directed;1
6;891;Directed;9
6;903;Directed;1
6;911;Directed;1
6;920;Directed;6
6;926;Directed;14
6;928;Directed;1
6;931;Directed;1
6;936;Directed;1
6;940;Directed;1
6;946;Directed;1
6;947;Directed;1
6;958;Directed;1
6;962;Directed;1
6;966;Directed;1
6;968;Directed;1
6;970;Directed;1
6;977;Directed;1
6;980;Directed;1
6;983;Directed;1
6;987;Directed;13
6;988;Directed;1
6;989;Directed;1
6;1002;Directed;1
6;1005;Directed;1
6;1006;Directed;1
6;1015;Directed;1
6;1027;Directed;11
6;1028;Directed;1
6;1035;Directed;1
6;1037;Directed;1
6;1056;Directed;7
6;1058;Directed;3
6;1061;Directed;1
6;1070;Directed;14
6;1072;Directed;1
6;1074;Directed;10
6;1075;Directed;1
6;1080;Directed;1
6;1081;Directed;1
6;1083;Directed;3
6;1091;Directed;1
6;1092;Directed;12
6;1106;Directed;1
6;1107;Directed;3
6;1109;Directed;2
6;1111;Directed;1
7;8;Directed;46
7;9;Directed;45
7;10;Directed;28
7;11;Directed;34
7;12;Directed;38
7;13;Directed;18
7;14;Directed;14
7;15;Directed;25
7;16;Directed;24
7;17;Directed;43
7;18;Directed;30
7;19;Directed;39
7;20;Directed;27
7;21;Directed;19
7;22;Directed;14
7;23;Directed;40
7;24;Directed;37
7;25;Directed;42
7;26;Directed;66
7;27;Directed;14
7;28;Directed;13
7;29;Directed;42
7;30;Directed;13
7;31;Directed;28
7;32;Directed;25
7;33;Directed;26
7;34;Directed;42
7;35;Directed;21
7;36;Directed;12
7;37;Directed;39
7;38;Directed;33
7;39;Directed;51
7;40;Directed;17
7;41;Directed;23
7;42;Directed;30
7;43;Directed;35
7;44;Directed;31
7;45;Directed;45
7;46;Directed;32
7;47;Directed;25
7;48;Directed;33
7;49;Directed;35
7;50;Directed;23
7;51;Directed;37
7;52;Directed;34
7;53;Directed;23
7;54;Directed;61
7;55;Directed;27
7;56;Directed;50
7;57;Directed;19
7;58;Directed;59
7;59;Directed;59
7;60;Directed;45
7;61;Directed;29
7;62;Directed;20
7;65;Directed;1
7;66;Directed;1
7;70;Directed;36
7;73;Directed;2
7;81;Directed;4
7;85;Directed;13
7;88;Directed;33
7;90;Directed;3
7;95;Directed;31
7;102;Directed;1
7;104;Directed;1
7;105;Directed;1
7;106;Directed;1
7;108;Directed;7
7;113;Directed;1
7;114;Directed;2
7;115;Directed;27
7;120;Directed;28
7;121;Directed;8
7;127;Directed;1
7;138;Directed;1
7;139;Directed;1
7;140;Directed;1
7;144;Directed;11
7;147;Directed;1
7;150;Directed;7
7;151;Directed;15
7;153;Directed;5
7;155;Directed;1
7;157;Directed;3
7;159;Directed;3
7;160;Directed;1
7;161;Directed;2
7;163;Directed;1
7;177;Directed;1
7;180;Directed;1
7;190;Directed;1
7;198;Directed;1
7;236;Directed;1
7;247;Directed;1
7;253;Directed;1
7;271;Directed;1
7;275;Directed;1
7;280;Directed;1
7;283;Directed;1
7;284;Directed;1
7;285;Directed;1
7;287;Directed;7
7;292;Directed;1
7;293;Directed;1
7;294;Directed;21
7;297;Directed;3
7;300;Directed;1
7;303;Directed;1
7;306;Directed;24
7;311;Directed;18
7;315;Directed;1
7;318;Directed;19
7;319;Directed;1
7;321;Directed;3
7;323;Directed;1
7;329;Directed;1
7;337;Directed;25
7;338;Directed;25
7;341;Directed;1
7;345;Directed;22
7;351;Directed;1
7;353;Directed;1
7;359;Directed;1
7;363;Directed;2
7;367;Directed;1
7;375;Directed;47
7;377;Directed;32
7;378;Directed;1
7;381;Directed;1
7;396;Directed;18
7;401;Directed;23
7;408;Directed;3
7;410;Directed;12
7;417;Directed;1
7;420;Directed;1
7;427;Directed;11
7;429;Directed;1
7;433;Directed;30
7;435;Directed;3
7;436;Directed;31
7;437;Directed;26
7;439;Directed;35
7;440;Directed;1
7;446;Directed;1
7;460;Directed;29
7;463;Directed;28
7;464;Directed;1
7;467;Directed;1
7;469;Directed;1
7;472;Directed;21
7;475;Directed;1
7;476;Directed;2
7;484;Directed;1
7;486;Directed;3
7;487;Directed;1
7;500;Directed;1
7;505;Directed;1
7;506;Directed;1
7;507;Directed;1
7;509;Directed;1
7;510;Directed;1
7;511;Directed;1
7;512;Directed;1
7;517;Directed;1
7;525;Directed;1
7;530;Directed;1
7;532;Directed;1
7;534;Directed;25
7;540;Directed;8
7;548;Directed;25
7;554;Directed;2
7;557;Directed;5
7;558;Directed;1
7;574;Directed;12
7;575;Directed;37
7;583;Directed;1
7;585;Directed;6
7;591;Directed;3
7;596;Directed;1
7;599;Directed;1
7;600;Directed;1
7;605;Directed;1
7;607;Directed;2
7;611;Directed;24
7;615;Directed;1
7;624;Directed;1
7;629;Directed;1
7;638;Directed;1
7;648;Directed;1
7;651;Directed;1
7;652;Directed;1
7;654;Directed;1
7;661;Directed;1
7;674;Directed;1
7;683;Directed;1
7;684;Directed;1
7;687;Directed;1
7;692;Directed;1
7;697;Directed;1
7;704;Directed;1
7;713;Directed;1
7;722;Directed;1
7;728;Directed;1
7;729;Directed;1
7;730;Directed;1
7;744;Directed;1
7;745;Directed;1
7;757;Directed;1
7;770;Directed;3
7;772;Directed;1
7;779;Directed;1
7;796;Directed;1
7;798;Directed;1
7;800;Directed;1
7;802;Directed;23
7;807;Directed;1
7;808;Directed;1
7;809;Directed;1
7;813;Directed;16
7;818;Directed;1
7;840;Directed;1
7;846;Directed;5
7;848;Directed;1
7;849;Directed;1
7;851;Directed;25
7;860;Directed;16
7;861;Directed;9
7;862;Directed;1
7;868;Directed;1
7;873;Directed;24
7;874;Directed;1
7;879;Directed;1
7;880;Directed;1
7;881;Directed;2
7;882;Directed;26
7;886;Directed;1
7;891;Directed;24
7;906;Directed;1
7;908;Directed;1
7;916;Directed;1
7;920;Directed;14
7;924;Directed;1
7;926;Directed;11
7;928;Directed;1
7;934;Directed;1
7;940;Directed;1
7;941;Directed;5
7;944;Directed;1
7;949;Directed;2
7;954;Directed;1
7;963;Directed;1
7;968;Directed;1
7;971;Directed;1
7;975;Directed;1
7;976;Directed;2
7;979;Directed;1
7;985;Directed;1
7;987;Directed;11
7;992;Directed;1
7;995;Directed;1
7;996;Directed;12
7;998;Directed;5
7;1002;Directed;1
7;1003;Directed;15
7;1006;Directed;1
7;1012;Directed;1
7;1015;Directed;1
7;1017;Directed;2
7;1027;Directed;8
7;1028;Directed;1
7;1045;Directed;1
7;1046;Directed;4
7;1050;Directed;2
7;1054;Directed;1
7;1056;Directed;3
7;1058;Directed;28
7;1070;Directed;43
7;1072;Directed;1
7;1074;Directed;31
7;1081;Directed;25
7;1082;Directed;1
7;1083;Directed;15
7;1092;Directed;11
7;1093;Directed;3
7;1099;Directed;1
7;1103;Directed;1
7;1107;Directed;2
7;1109;Directed;18
8;9;Directed;44
8;10;Directed;35
8;11;Directed;42
8;12;Directed;50
8;13;Directed;9
8;14;Directed;48
8;15;Directed;58
8;16;Directed;18
8;17;Directed;84
8;18;Directed;119
8;19;Directed;26
8;20;Directed;7
8;21;Directed;50
8;22;Directed;28
8;23;Directed;41
8;24;Directed;54
8;25;Directed;19
8;26;Directed;35
8;27;Directed;12
8;28;Directed;5
8;29;Directed;25
8;30;Directed;13
8;31;Directed;18
8;32;Directed;22
8;33;Directed;25
8;34;Directed;32
8;35;Directed;27
8;36;Directed;9
8;37;Directed;17
8;38;Directed;12
8;39;Directed;26
8;40;Directed;16
8;41;Directed;21
8;42;Directed;16
8;43;Directed;10
8;44;Directed;22
8;45;Directed;26
8;46;Directed;21
8;47;Directed;26
8;48;Directed;28
8;49;Directed;22
8;50;Directed;18
8;51;Directed;31
8;52;Directed;43
8;53;Directed;51
8;54;Directed;44
8;55;Directed;35
8;56;Directed;31
8;57;Directed;24
8;58;Directed;30
8;59;Directed;61
8;60;Directed;59
8;61;Directed;25
8;62;Directed;19
8;65;Directed;1
8;70;Directed;31
8;81;Directed;7
8;85;Directed;7
8;88;Directed;14
8;90;Directed;6
8;95;Directed;24
8;102;Directed;1
8;108;Directed;7
8;114;Directed;7
8;115;Directed;16
8;120;Directed;48
8;121;Directed;7
8;128;Directed;1
8;132;Directed;1
8;139;Directed;1
8;144;Directed;11
8;146;Directed;1
8;150;Directed;12
8;151;Directed;11
8;153;Directed;4
8;157;Directed;1
8;159;Directed;2
8;164;Directed;1
8;171;Directed;1
8;182;Directed;1
8;189;Directed;1
8;194;Directed;1
8;208;Directed;1
8;216;Directed;1
8;239;Directed;1
8;246;Directed;1
8;252;Directed;1
8;271;Directed;4
8;285;Directed;1
8;287;Directed;4
8;294;Directed;10
8;297;Directed;10
8;300;Directed;1
8;304;Directed;1
8;306;Directed;17
8;311;Directed;26
8;318;Directed;16
8;319;Directed;1
8;320;Directed;1
8;321;Directed;1
8;322;Directed;1
8;329;Directed;1
8;337;Directed;14
8;338;Directed;24
8;345;Directed;20
8;353;Directed;3
8;357;Directed;1
8;360;Directed;1
8;363;Directed;6
8;365;Directed;1
8;375;Directed;17
8;377;Directed;22
8;378;Directed;1
8;389;Directed;1
8;396;Directed;19
8;401;Directed;28
8;408;Directed;4
8;410;Directed;7
8;419;Directed;1
8;422;Directed;1
8;426;Directed;1
8;427;Directed;6
8;430;Directed;1
8;433;Directed;21
8;436;Directed;20
8;437;Directed;29
8;439;Directed;15
8;448;Directed;1
8;455;Directed;1
8;460;Directed;17
8;463;Directed;39
8;464;Directed;1
8;467;Directed;1
8;469;Directed;1
8;471;Directed;2
8;472;Directed;13
8;476;Directed;1
8;484;Directed;1
8;488;Directed;1
8;490;Directed;1
8;500;Directed;1
8;501;Directed;1
8;505;Directed;1
8;506;Directed;1
8;507;Directed;1
8;510;Directed;1
8;516;Directed;1
8;517;Directed;1
8;519;Directed;1
8;520;Directed;1
8;529;Directed;1
8;534;Directed;16
8;540;Directed;4
8;548;Directed;21
8;550;Directed;1
8;551;Directed;1
8;554;Directed;2
8;556;Directed;1
8;557;Directed;22
8;574;Directed;13
8;575;Directed;29
8;578;Directed;1
8;579;Directed;1
8;581;Directed;1
8;585;Directed;9
8;592;Directed;1
8;599;Directed;1
8;611;Directed;25
8;614;Directed;1
8;620;Directed;1
8;623;Directed;1
8;637;Directed;1
8;643;Directed;1
8;645;Directed;1
8;648;Directed;1
8;653;Directed;1
8;654;Directed;1
8;658;Directed;1
8;668;Directed;1
8;674;Directed;1
8;689;Directed;1
8;690;Directed;1
8;696;Directed;1
8;697;Directed;1
8;699;Directed;1
8;706;Directed;1
8;707;Directed;1
8;709;Directed;1
8;725;Directed;1
8;728;Directed;1
8;729;Directed;1
8;730;Directed;3
8;731;Directed;1
8;737;Directed;1
8;744;Directed;1
8;757;Directed;1
8;763;Directed;1
8;778;Directed;1
8;785;Directed;1
8;791;Directed;1
8;792;Directed;1
8;802;Directed;10
8;806;Directed;1
8;809;Directed;1
8;813;Directed;18
8;819;Directed;1
8;845;Directed;1
8;846;Directed;2
8;848;Directed;1
8;849;Directed;1
8;851;Directed;34
8;853;Directed;1
8;860;Directed;15
8;861;Directed;9
8;862;Directed;1
8;863;Directed;1
8;867;Directed;1
8;873;Directed;6
8;875;Directed;1
8;877;Directed;1
8;878;Directed;1
8;879;Directed;1
8;880;Directed;1
8;881;Directed;1
8;882;Directed;5
8;884;Directed;1
8;891;Directed;14
8;915;Directed;1
8;916;Directed;1
8;920;Directed;28
8;926;Directed;13
8;934;Directed;1
8;941;Directed;1
8;953;Directed;1
8;969;Directed;1
8;971;Directed;1
8;972;Directed;1
8;987;Directed;12
8;996;Directed;11
8;998;Directed;4
8;999;Directed;1
8;1003;Directed;22
8;1012;Directed;2
8;1014;Directed;1
8;1017;Directed;3
8;1023;Directed;1
8;1026;Directed;2
8;1027;Directed;8
8;1028;Directed;1
8;1030;Directed;1
8;1032;Directed;1
8;1038;Directed;1
8;1045;Directed;1
8;1046;Directed;10
8;1054;Directed;1
8;1058;Directed;28
8;1067;Directed;1
8;1070;Directed;18
8;1072;Directed;1
8;1074;Directed;28
8;1077;Directed;1
8;1081;Directed;33
8;1082;Directed;1
8;1083;Directed;19
8;1084;Directed;1
8;1087;Directed;1
8;1092;Directed;17
8;1095;Directed;1
8;1107;Directed;1
8;1109;Directed;21
9;10;Directed;30
9;11;Directed;74
9;12;Directed;54
9;13;Directed;80
9;14;Directed;29
9;15;Directed;16
9;16;Directed;109
9;17;Directed;12
9;18;Directed;4
9;19;Directed;72
9;20;Directed;24
9;21;Directed;30
9;22;Directed;7
9;23;Directed;22
9;24;Directed;8
9;25;Directed;64
9;26;Directed;77
9;27;Directed;9
9;28;Directed;42
9;29;Directed;8
9;30;Directed;85
9;31;Directed;16
9;32;Directed;18
9;33;Directed;21
9;34;Directed;50
9;35;Directed;32
9;36;Directed;49
9;37;Directed;24
9;38;Directed;70
9;39;Directed;51
9;40;Directed;75
9;41;Directed;5
9;42;Directed;6
9;43;Directed;39
9;44;Directed;62
9;45;Directed;48
9;46;Directed;81
9;47;Directed;24
9;48;Directed;16
9;49;Directed;31
9;50;Directed;89
9;51;Directed;57
9;52;Directed;10
9;53;Directed;7
9;54;Directed;22
9;55;Directed;86
9;56;Directed;21
9;57;Directed;5
9;58;Directed;74
9;59;Directed;53
9;60;Directed;40
9;61;Directed;41
9;62;Directed;6
9;68;Directed;1
9;70;Directed;41
9;73;Directed;1
9;85;Directed;34
9;88;Directed;48
9;90;Directed;3
9;92;Directed;1
9;95;Directed;64
9;100;Directed;1
9;104;Directed;1
9;105;Directed;1
9;106;Directed;1
9;108;Directed;13
9;112;Directed;1
9;113;Directed;1
9;114;Directed;14
9;115;Directed;1
9;116;Directed;1
9;119;Directed;1
9;120;Directed;36
9;121;Directed;4
9;127;Directed;1
9;138;Directed;1
9;139;Directed;1
9;140;Directed;1
9;141;Directed;1
9;145;Directed;1
9;151;Directed;9
9;153;Directed;2
9;157;Directed;4
9;158;Directed;1
9;159;Directed;2
9;160;Directed;1
9;163;Directed;1
9;177;Directed;1
9;180;Directed;1
9;182;Directed;1
9;187;Directed;1
9;190;Directed;1
9;191;Directed;1
9;221;Directed;1
9;242;Directed;1
9;256;Directed;1
9;257;Directed;1
9;259;Directed;1
9;267;Directed;1
9;269;Directed;1
9;270;Directed;1
9;271;Directed;1
9;272;Directed;1
9;275;Directed;1
9;280;Directed;1
9;281;Directed;1
9;285;Directed;1
9;291;Directed;1
9;292;Directed;1
9;293;Directed;1
9;294;Directed;14
9;295;Directed;1
9;296;Directed;1
9;297;Directed;2
9;300;Directed;1
9;301;Directed;1
9;304;Directed;1
9;306;Directed;27
9;311;Directed;5
9;314;Directed;1
9;318;Directed;2
9;321;Directed;3
9;324;Directed;1
9;330;Directed;1
9;336;Directed;1
9;337;Directed;31
9;338;Directed;25
9;342;Directed;1
9;343;Directed;1
9;344;Directed;1
9;345;Directed;2
9;349;Directed;1
9;350;Directed;1
9;351;Directed;1
9;353;Directed;1
9;358;Directed;1
9;360;Directed;1
9;363;Directed;4
9;365;Directed;1
9;375;Directed;34
9;377;Directed;23
9;378;Directed;1
9;383;Directed;1
9;396;Directed;1
9;401;Directed;17
9;404;Directed;1
9;405;Directed;1
9;410;Directed;15
9;425;Directed;1
9;427;Directed;16
9;429;Directed;1
9;433;Directed;11
9;435;Directed;14
9;436;Directed;41
9;437;Directed;15
9;439;Directed;19
9;442;Directed;1
9;446;Directed;1
9;451;Directed;1
9;459;Directed;9
9;460;Directed;23
9;463;Directed;13
9;464;Directed;1
9;467;Directed;1
9;469;Directed;2
9;472;Directed;4
9;476;Directed;2
9;484;Directed;1
9;488;Directed;1
9;495;Directed;1
9;501;Directed;4
9;502;Directed;1
9;505;Directed;1
9;506;Directed;1
9;507;Directed;1
9;515;Directed;1
9;517;Directed;1
9;519;Directed;1
9;528;Directed;1
9;534;Directed;4
9;541;Directed;1
9;545;Directed;2
9;548;Directed;58
9;549;Directed;1
9;550;Directed;1
9;551;Directed;1
9;552;Directed;1
9;554;Directed;2
9;556;Directed;1
9;557;Directed;4
9;560;Directed;1
9;567;Directed;1
9;575;Directed;63
9;580;Directed;1
9;583;Directed;1
9;585;Directed;14
9;592;Directed;1
9;596;Directed;3
9;603;Directed;1
9;604;Directed;1
9;611;Directed;4
9;613;Directed;1
9;615;Directed;1
9;622;Directed;1
9;626;Directed;1
9;627;Directed;1
9;630;Directed;1
9;631;Directed;1
9;634;Directed;1
9;637;Directed;2
9;640;Directed;1
9;642;Directed;1
9;643;Directed;1
9;645;Directed;1
9;654;Directed;1
9;658;Directed;1
9;661;Directed;1
9;672;Directed;1
9;682;Directed;1
9;683;Directed;1
9;687;Directed;1
9;693;Directed;1
9;694;Directed;1
9;697;Directed;1
9;698;Directed;1
9;704;Directed;1
9;705;Directed;1
9;712;Directed;1
9;713;Directed;1
9;724;Directed;1
9;725;Directed;1
9;726;Directed;1
9;730;Directed;1
9;731;Directed;1
9;744;Directed;1
9;745;Directed;1
9;746;Directed;1
9;748;Directed;1
9;752;Directed;1
9;756;Directed;1
9;757;Directed;1
9;761;Directed;1
9;763;Directed;1
9;768;Directed;1
9;770;Directed;1
9;771;Directed;1
9;772;Directed;1
9;779;Directed;1
9;781;Directed;1
9;791;Directed;1
9;793;Directed;1
9;796;Directed;1
9;802;Directed;22
9;808;Directed;2
9;813;Directed;11
9;826;Directed;1
9;828;Directed;1
9;845;Directed;2
9;846;Directed;4
9;847;Directed;1
9;849;Directed;1
9;851;Directed;7
9;852;Directed;1
9;856;Directed;1
9;860;Directed;7
9;861;Directed;5
9;863;Directed;1
